,Unnamed: 0.1,survey,filename,order_in_survey,trustworthy,lively,natural,boring,empathetic,respectful,cold,engaging,following,file_order,Flesch_reading,num_word,Gender,Intensity,Pitch,Rate,bin_trustworthy,bin_lively,bin_natural,bin_boring,bin_empathetic,bin_respectful,bin_cold,bin_engaging,bin_following,norm_trustworthy,norm_lively,norm_natural,norm_boring,norm_empathetic,norm_respectful,norm_cold,norm_engaging,norm_following,Unnamed: 0,Duration,mean_pitch,mean_intensity,speaking_rate,number,text
323,336,13,7_F_intensity_x-soft_pitch_high_rate_fast.wav,13,3.6,3.6,3.0,2.6,3.6,3.4,3.0,3.4,3.0,7,104.64,9,F,x-soft,high,fast,1,1,0,0,1,0,0,0,0,0.3893837044277861,0.3083485630795912,-0.287999651,2.6,0.263324662,0.1129392072451119,-0.443289364,0.0580466772735253,-0.152071979,19,1.6434920634920636,194.0993907833425,62.54736013498844,328.5686691133861,7,7
324,337,13,7_M_intensity_medium_pitch_high_rate_fast.wav,14,3.6,3.6,3.2,2.6,3.2,3.6,2.8,3.6,3.2,7,104.64,9,M,medium,high,fast,1,1,0,0,0,1,0,1,0,0.3375792336859448,0.2760298332434924,-0.189167149,2.6,-0.14697979,0.3764270161338136,-0.522384607,0.2661612041792652,0.0306322053722143,519,1.539002267573696,122.2081880844069,66.80350089173714,350.8766759982319,7,7
325,338,13,8_F_intensity_x-soft_pitch_low_rate_medium.wav,15,3.8,3.0,3.4,3.4,3.6,4.0,2.2,3.2,3.6,8,87.72,9,F,x-soft,low,medium,1,0,0,0,1,1,0,0,1,0.5428572185846513,-0.23619518,0.077660236,3.4,0.2438389212664893,0.6836255616702559,-1.060271479,-0.082721666,0.2664127214019771,314,2.5839002267573696,131.3229460321095,58.26726754352083,208.98639754278196,8,8
326,339,13,8_M_intensity_x-soft_pitch_low_rate_medium.wav,16,3.8,3.4,3.2,3.0,3.6,3.2,3.6,3.4,3.0,8,87.72,9,M,x-soft,low,medium,1,0,0,0,1,0,1,0,0,0.5847930602622654,0.0580466772735253,-0.050402936,3.0,0.263324662,-0.040534307,0.1693328325300644,0.1225563190866272,-0.216581621,688,2.4271655328798185,119.188138,57.321013210601706,222.4817354584353,8,8
327,340,13,9_F_intensity_x-soft_pitch_high_rate_medium.wav,17,3.8,3.4,4.2,2.8,3.8,3.8,3.4,3.6,3.2,9,109.04,13,F,x-soft,high,medium,1,0,1,0,1,1,0,1,0,0.6365975310041068,0.080620477,0.9727752299241909,2.8,0.4488653889424839,0.6658282016104604,0.05113829,0.3601530338214326,0.095141847,596,2.845124716553288,198.9451894329354,58.44521067082084,274.1531840280545,9,9
328,341,13,9_M_intensity_x-soft_pitch_high_rate_medium.wav,18,3.8,3.2,3.8,2.4,3.6,3.8,2.6,3.6,4.0,9,109.04,13,M,x-soft,high,medium,1,0,1,0,1,1,0,1,1,0.5428572185846513,-0.040785824,0.6493027020753674,2.4,0.2661612041792652,0.3846072643520939,-0.562755767,0.3502844047572053,0.6445262619996752,42,2.7667573696145125,120.62980233145024,57.311038566613504,281.91846837248187,9,9
329,342,13,10_F_intensity_x-loud_pitch_low_rate_slow.wav,19,3.4,3.4,3.0,3.0,3.8,3.2,2.8,3.4,3.0,10,50.5,4,F,x-loud,low,slow,0,0,0,0,1,0,0,0,0,0.1421698778514654,0.080620477,-0.329683975,3.0,0.5133750307555858,-0.075813278,-0.586894249,0.1225563190866272,-0.087562338,763,1.878594104,125.56923544085366,67.88811029418255,127.7551118943582,10,10
330,343,13,10_M_intensity_x-soft_pitch_high_rate_slow.wav,20,3.6,3.2,3.0,3.2,3.4,4.4,3.2,2.8,3.6,10,50.5,4,M,x-soft,high,slow,1,0,0,0,0,1,0,0,1,0.3893837044277861,-0.176461978,-0.194007821,3.2,0.099982519,1.022639802597373,-0.102335225,-0.411990977,0.2146082506601358,162,1.6696145124716553,146.42531064890454,62.20056779638759,143.74575580605733,10,10
331,344,13,10_M_intensity_x-soft_pitch_low_rate_fast.wav,21,3.8,3.0,3.2,2.6,4.0,4.0,2.0,3.4,3.8,10,50.5,4,M,x-soft,low,fast,1,0,0,0,1,1,0,0,1,0.4265431060297081,-0.300704822,-0.105043949,2.6,0.6960792155188045,0.6445262619996752,-1.265297947,0.154875048922726,0.4491169061651959,166,0.9643083900226758,156.91259847164702,62.25293300411976,248.88303626017023,10,10
332,345,13,10_F_intensity_x-loud_pitch_medium_rate_slow.wav,22,4.0,3.2,3.4,2.6,3.6,4.2,2.0,3.4,4.0,10,50.5,4,F,x-loud,medium,slow,1,0,0,0,1,1,0,0,1,0.7382665744191306,-0.011303636,0.2162966315060827,2.6,0.3083485630795912,0.7850430878625678,-1.136278663,0.154875048922726,0.6445262619996752,761,1.852471655328798,154.35515046657144,69.16753303673183,129.55663818640292,10,10
333,346,13,9_M_intensity_x-soft_pitch_high_rate_fast.wav,23,3.6,3.0,3.4,2.8,3.4,3.4,2.8,3.0,2.8,9,109.04,13,M,x-soft,high,fast,1,0,0,0,0,0,0,0,0,0.4411881751696276,-0.362002705,0.035724394,2.8,0.1002340361738514,0.1810176602993343,-0.586894249,-0.371871334,-0.360186506,40,2.244308390022676,120.08536736944303,56.70367619990032,347.5458201143734,9,9
334,347,13,9_F_intensity_x-soft_pitch_low_rate_slow.wav,24,3.8,3.8,3.8,3.0,3.0,4.0,3.8,3.2,3.8,9,109.04,13,F,x-soft,low,slow,1,1,1,0,0,1,1,0,1,0.6365975310041068,0.4714391890779718,0.4488653889424839,3.0,-0.371871334,0.6445262619996752,0.5133750307555858,0.0306322053722143,0.5136265479782978,602,3.498185941043084,127.9828854668464,57.50674890802403,222.9727101834446,9,9
335,348,13,8_M_intensity_x-soft_pitch_medium_rate_slow.wav,25,3.2,2.6,4.0,2.6,3.4,4.2,1.8,3.0,3.2,8,87.72,9,M,x-soft,medium,slow,0,0,1,0,0,1,0,0,0,-0.134274619,-0.627013892,0.7674972450254842,2.6,0.0189473776029445,0.8272304467628938,-1.490189491,-0.265425851,-0.16350529,683,3.184716553287982,103.38560577793278,59.996274515349626,169.55983082465858,8,8
336,349,13,8_F_intensity_x-soft_pitch_high_rate_slow.wav,26,4.0,3.4,3.6,2.6,3.2,4.0,2.2,3.8,4.2,8,87.72,9,F,x-soft,high,slow,1,0,1,0,0,1,0,1,1,0.790071045,0.2064280024418554,0.3375792336859448,2.6,-0.124657507,0.6445262619996752,-1.099119262,0.4488653889424839,0.8917400885759958,313,3.2108390022675737,208.2113918525701,60.54733021,168.1803415302476,8,8
337,350,13,7_M_intensity_medium_pitch_high_rate_fast.wav,27,3.6,3.6,2.8,2.8,3.8,3.8,3.2,3.2,2.8,7,104.64,9,M,medium,high,fast,1,1,0,0,1,1,0,0,0,0.2438389212664893,0.2760298332434924,-0.389417177,2.8,0.5136265479782978,0.53298859,-0.131565895,-0.137362679,-0.347481335,519,1.539002267573696,122.2081880844069,66.80350089173714,350.8766759982319,7,7
338,351,14,1_F_intensity_medium_pitch_medium_rate_fast.wav,1,4.0,3.2,3.6,2.0,2.8,3.8,3.0,3.4,3.8,1,55.91,7,F,medium,medium,fast,1,0,1,0,0,1,0,0,1,0.8269176419684158,-0.000916833,0.4178384317062818,2.0,-0.394561804,0.6744496133340634,-0.267912294,0.1605190260653566,0.6504968710114577,661,2.061451247165533,154.89482707447695,68.98244971701034,203.739962600374,1,1
339,352,14,1_M_intensity_x-soft_pitch_medium_rate_slow.wav,2,3.8,3.0,3.6,2.2,2.8,3.4,3.0,3.6,3.6,1,55.91,7,M,x-soft,medium,slow,1,0,1,0,0,0,0,1,1,0.5198269763396041,-0.322992411,0.2871685370344282,2.2,-0.418514547,0.03631554,-0.218141034,0.2463651076858729,0.3014452247045592,134,2.949614512471656,104.8859755394658,64.54255209477756,142.39148818401264,1,1
340,353,14,2_F_intensity_medium_pitch_medium_rate_slow.wav,3,3.6,3.8,3.4,2.2,3.2,3.6,3.0,3.6,3.6,2,64.37,7,F,medium,medium,slow,1,1,0,0,0,1,0,1,1,0.2366890530333981,0.503684513,0.084929248,2.2,-0.091491523,0.3984863224013323,-0.218141034,0.2613500193691475,0.2774924823819534,735,3.027981859410431,152.06454661890226,65.69790315328683,178.33660341186516,2,2
341,354,14,2_M_intensity_x-soft_pitch_medium_rate_medium.wav,4,3.8,3.2,3.4,2.0,3.2,3.4,2.4,3.4,3.2,2,64.37,7,M,x-soft,medium,medium,1,0,0,0,0,0,0,0,0,0.5695982363274905,-0.162714103,0.1844717683879624,2.0,-0.065673005,0.2167566944135745,-0.975114339,0.1508429714128819,-0.14657164,255,2.4794104308390024,101.32977033195624,63.42863434815308,217.7937114740905,2,2
342,355,14,3_F_intensity_x-loud_pitch_low_rate_medium.wav,5,4.2,3.4,3.6,2.6,3.0,3.6,2.8,3.4,3.8,3,87.72,9,F,x-loud,low,medium,1,0,1,0,0,1,0,0,1,0.9535671529374874,0.1107477660774702,0.3422486540531145,2.6,-0.291865036,0.3823438593885263,-0.43465701,0.084929248,0.5186694250100726,94,2.923492063492064,121.16172462492068,65.76165069553097,184.7106091866652,3,3
343,356,14,3_M_intensity_x-soft_pitch_high_rate_fast.wav,6,4.4,3.4,3.6,1.6,3.0,3.8,3.0,3.4,4.0,3,87.72,9,M,x-soft,high,fast,1,0,1,0,0,1,0,0,1,1.195901646895138,0.1107477660774702,0.4339808947190878,1.6,-0.177337604,0.5857406993402966,-0.267912294,0.1916464007614373,0.7621614702972546,500,2.4271655328798185,116.56147433775568,57.846585513518455,222.4817354584353,3,3
344,357,14,4_F_intensity_x-loud_pitch_high_rate_slow.wav,7,4.0,3.2,3.6,2.2,3.2,3.4,3.0,3.4,3.8,4,84.68,12,F,x-loud,high,slow,1,0,1,0,0,0,0,0,1,0.7771463819805292,-0.065673005,0.3261061910403085,2.2,-0.091491523,0.1819703461089625,-0.192322516,0.1658278830961565,0.4940084586743232,360,3.550430839002268,195.56501373198665,71.58392238181725,202.79228990764747,4,4
345,358,14,4_M_intensity_x-loud_pitch_low_rate_slow.wav,8,4.0,3.8,3.2,2.6,2.6,3.8,3.0,4.0,3.6,4,84.68,12,M,x-loud,low,slow,1,1,0,0,0,1,0,1,1,0.7771463819805292,0.5444879426753533,-0.050688093,2.6,-0.676991504,0.5348118880228786,-0.297882117,0.7202004896191678,0.2774924823819534,404,3.367573696145125,99.44795369588444,70.81700634,213.8037842569524,4,4
346,359,14,5_F_intensity_x-soft_pitch_high_rate_slow.wav,9,3.6,2.8,3.4,2.4,2.6,2.6,3.0,3.2,3.4,5,84.68,12,F,x-soft,high,slow,1,0,0,0,0,0,0,0,0,0.3422486540531145,-0.500570733,0.1496854200833504,2.4,-0.741747675,-0.572140127,-0.223449891,-0.000916833,0.084929248,569,3.759410430839002,191.1824619729122,60.41830063962362,191.51939200193013,5,5
347,360,14,5_M_intensity_medium_pitch_low_rate_fast.wav,10,3.6,2.6,3.0,2.2,3.0,2.4,2.6,4.0,3.2,5,84.68,12,M,medium,low,fast,1,0,0,0,0,0,0,1,0,0.3272637423698399,-0.733937396,-0.364245167,2.2,-0.284054757,-0.884539649,-0.733937396,0.7202004896191678,-0.122618897,210,2.2965532879818595,92.37805770405788,61.54402852,313.5133000256719,5,5
348,361,14,6_F_intensity_medium_pitch_low_rate_slow.wav,11,3.6,3.0,3.2,1.8,2.8,3.0,2.8,3.0,3.8,6,31.55,6,F,medium,low,slow,1,0,0,0,0,0,0,0,1,0.3272637423698399,-0.405048597,-0.06753878,1.8,-0.460475527,-0.348810928,-0.475460439,-0.324149962,0.503684513,449,2.8973696145124714,128.68280637622445,65.91457042072783,124.25063001862664,6,6
349,363,14,7_F_intensity_x-soft_pitch_low_rate_medium.wav,13,4.2,3.4,4.0,2.0,3.2,3.6,2.6,4.0,3.6,7,104.64,9,F,x-soft,low,medium,1,0,1,0,0,1,0,1,1,1.0194808759381797,0.1268902290902762,0.8269176419684158,2.0,0.0241934604438104,0.4339808947190878,-0.676991504,0.7771463819805292,0.3931774653705325,8,2.009206349206349,124.86797932362995,60.55161050654628,268.76283773107923,7,7
350,364,14,7_M_intensity_medium_pitch_medium_rate_fast.wav,14,4.0,3.0,3.4,1.8,3.0,3.6,2.6,3.6,3.6,7,104.64,9,M,medium,medium,fast,1,0,0,0,0,1,0,1,1,0.8269176419684158,-0.258236239,0.2414176607493238,1.8,-0.258236239,0.4740761000544996,-0.668023673,0.4579336370416936,0.3272637423698399,521,1.4867573696145124,101.4905244239338,66.55802300617832,363.20653997498704,7,7
351,365,14,8_F_intensity_x-soft_pitch_high_rate_medium.wav,15,3.8,3.0,3.8,2.4,2.6,2.6,2.6,3.2,3.4,8,87.72,9,F,x-soft,high,medium,1,0,1,0,0,0,0,0,0,0.503684513,-0.388906134,0.503684513,2.4,-0.693133967,-0.717794933,-0.627220244,-0.18853262,0.1347005084000759,318,2.636145124716553,208.39624290162345,60.01603446416494,204.84456448810369,8,8
352,366,14,8_M_intensity_x-soft_pitch_medium_rate_medium.wav,16,4.0,3.2,4.0,1.6,3.4,3.0,2.0,3.4,3.6,8,87.72,9,M,x-soft,medium,medium,1,0,1,0,0,0,0,0,1,0.7621614702972546,-0.130429177,0.7460190072844486,1.6,0.2006142314007684,-0.257078688,-1.34339012,0.2006142314007684,0.2625075706986789,684,2.662267573696145,103.10733254254696,59.40162588285538,202.83460811202156,8,8
353,367,14,9_F_intensity_x-soft_pitch_low_rate_fast.wav,17,4.4,3.2,3.2,2.4,3.6,3.2,2.6,3.6,3.8,9,109.04,13,F,x-soft,low,fast,1,0,0,0,1,0,0,1,1,1.2359968522305498,-0.041720263,-0.066830556,2.4,0.3931774653705325,0.039178372,-0.676991504,0.4081623770538071,0.4940084586743232,597,2.2965532879818595,128.60770287084517,56.69909761863553,339.63940836114455,9,9
354,368,14,9_M_intensity_x-soft_pitch_low_rate_slow.wav,18,3.8,3.8,3.6,2.2,3.4,3.4,3.2,3.4,3.8,9,109.04,13,M,x-soft,low,slow,1,1,1,0,0,0,0,0,1,0.5857406993402966,0.6104016656760459,0.3272637423698399,2.2,0.2006142314007684,0.1928039520909687,-0.091491523,0.1107477660774702,0.5857406993402966,41,3.3936961451247165,86.06487572389078,56.55102510609535,229.83790140449813,9,9
355,369,14,10_F_intensity_x-loud_pitch_low_rate_medium.wav,19,4.0,3.6,3.4,2.0,2.8,3.2,3.0,3.8,3.6,10,50.5,4,F,x-loud,low,medium,1,1,0,0,0,0,0,1,1,0.696247747,0.3422486540531145,0.1250244537476011,2.0,-0.420380322,0.005549575,-0.232417721,0.5186694250100726,0.2774924823819534,762,1.4606349206349207,122.64757646851804,67.92580098656015,164.31210606389914,10,10
356,370,14,10_M_intensity_x-soft_pitch_low_rate_medium.wav,20,4.2,3.2,4.2,2.0,3.0,3.6,2.4,3.6,4.0,10,50.5,4,M,x-soft,low,medium,1,0,1,0,0,1,0,1,1,0.9786774465896244,-0.106476434,0.9625349835768184,2.0,-0.152227311,0.3026027760340907,-0.975114339,0.3931774653705325,0.7213580409486993,168,1.251655328798186,170.3065913349248,61.69069421784226,191.74607775644049,10,10
357,371,14,10_M_intensity_x-soft_pitch_medium_rate_slow.wav,21,4.8,3.8,4.6,2.2,3.2,3.8,2.8,4.0,4.4,10,50.5,4,M,x-soft,medium,slow,1,1,1,0,0,1,0,1,1,1.604980857157272,0.5198269763396041,1.3884648808649018,2.2,-0.090333971,0.5617879570176909,-0.541374162,0.7363429526319738,1.1461303869072512,169,1.6173696145124716,120.22735109787234,62.93683021072375,148.3890867285422,10,10
358,372,14,1_F_intensity_medium_pitch_low_rate_medium.wav,22,4.0,3.0,3.8,2.0,2.8,3.0,3.2,3.6,3.6,1,55.91,7,F,medium,low,medium,1,0,1,0,0,0,0,1,1,0.7771463819805292,-0.308007499,0.5186694250100726,2.0,-0.565326904,-0.291865036,0.0230359091142789,0.2774924823819534,0.3175876877173652,652,2.5316553287981858,124.93362672943132,67.26503816484836,165.89936047865575,1,1
359,373,14,1_M_intensity_x-soft_pitch_medium_rate_fast.wav,23,3.6,3.0,3.2,2.2,2.8,3.4,2.4,4.0,3.2,1,55.91,7,M,x-soft,medium,fast,1,0,0,0,0,0,0,1,0,0.4081623770538071,-0.324149962,-0.026735351,2.2,-0.460475527,0.1658278830961565,-0.884539649,0.7460190072844486,-0.107633986,137,1.852471655328798,103.51956869003352,65.37968776669871,226.72411682620512,1,1
360,374,14,2_F_intensity_medium_pitch_medium_rate_fast.wav,24,4.4,3.8,4.2,2.0,3.4,4.2,2.6,3.8,3.4,2,64.37,7,F,medium,medium,fast,1,1,1,0,0,1,0,1,0,1.2359968522305498,0.503684513,1.0033384129253735,2.0,0.1909381767482937,1.0595760812735917,-0.676991504,0.584583148,0.1508429714128819,738,1.904716553287982,152.7210175640317,66.28314733851316,283.50675016071807,2,2
361,375,14,2_M_intensity_x-soft_pitch_low_rate_fast.wav,25,3.8,3.6,3.4,2.0,2.4,3.4,2.4,3.4,3.8,2,64.37,7,M,x-soft,low,fast,1,1,0,0,0,0,0,0,1,0.5287948069789353,0.3111212793570339,0.079620391,2.0,-0.868397186,0.2167566944135745,-0.910358167,0.1107477660774702,0.5534557733146845,256,1.852471655328798,93.45417903256146,62.832868152434365,291.5024359194066,2,2
362,376,14,3_F_intensity_x-soft_pitch_low_rate_slow.wav,26,3.8,3.2,3.0,2.8,2.4,3.0,3.2,4.2,3.6,3,87.72,9,F,x-soft,low,slow,1,0,0,0,0,0,0,1,1,0.584583148,-0.147729191,-0.243251327,2.8,-0.853412275,-0.243251327,0.07396472,0.9775198952600932,0.2774924823819534,90,3.7071655328798174,120.7257517885192,58.38125829324937,145.6638488922599,3,3
363,377,14,3_M_intensity_x-loud_pitch_high_rate_slow.wav,27,4.2,3.8,3.2,2.4,3.2,3.6,3.2,4.0,3.6,3,87.72,9,M,x-loud,high,slow,1,1,0,0,0,1,0,1,1,0.9385822412542126,0.5606304056881594,-0.089625747,2.4,-0.0255778,0.3931774653705325,-0.03454563,0.696247747,0.4081623770538071,493,3.654920634920635,119.59471403174804,66.84830536262247,147.7460262312169,3,3
364,378,15,1_F_intensity_x-loud_pitch_high_rate_fast.wav,1,3.6,4.4,3.4,3.2,4.0,3.4,3.0,4.2,3.8,1,55.91,7,F,x-loud,high,fast,1,1,0,0,1,0,0,1,1,-0.172591171,0.6885533107753952,-0.442203914,3.2,0.4124170792862321,-0.266213665,-0.661599247,0.4548454393610166,-0.000385237,662,2.061451247165533,192.9678694941988,73.02841093346666,203.739962600374,1,1
365,379,15,1_M_intensity_x-soft_pitch_low_rate_fast.wav,2,3.6,4.0,3.6,4.0,3.2,3.0,4.0,4.0,3.6,1,55.91,7,M,x-soft,low,fast,1,1,1,1,0,0,1,1,1,-0.042813597,0.3034755322834891,-0.078718468,4.0,-0.487516052,-0.706155079,0.4588501727779334,0.3868200126976197,-0.068410664,133,1.8002267573696145,87.24869813244345,64.27715843955673,233.30394256203556,1,1
366,380,15,2_F_intensity_medium_pitch_low_rate_slow.wav,3,3.6,4.0,3.8,3.4,3.4,3.6,4.4,3.2,3.2,2,64.37,7,F,medium,low,slow,1,1,1,0,0,1,1,0,0,-0.148871367,0.1974177631621478,0.048931634,3.4,-0.359865949,-0.162283367,0.9243886538025684,-0.520537145,-0.640006914,743,3.0541043083900226,122.73932302614934,64.53399410811542,176.81124987006817,2,2
367,381,15,2_M_intensity_x-soft_pitch_medium_rate_slow.wav,4,4.2,4.0,4.4,2.8,4.2,4.2,2.6,3.8,4.6,2,64.37,7,M,x-soft,medium,slow,1,1,1,0,1,1,0,1,1,0.4670305054216762,0.2929473096369378,0.6648335059909047,2.8,0.6102200798554608,0.596808079,-1.067513053,0.1908942739325131,1.0520387560956057,251,3.027981859410431,102.87381123806254,62.916744852876846,178.33660341186516,2,2
368,382,15,3_F_intensity_medium_pitch_high_rate_medium.wav,5,4.2,4.0,3.6,3.0,4.4,4.0,3.4,3.6,4.2,3,87.72,9,F,medium,high,medium,1,1,1,0,1,1,0,1,1,0.5266551810513163,0.2333226340072976,-0.174468433,3.0,0.6885533107753952,0.1974177631621478,-0.279405247,-0.138563562,0.5144701149906568,85,3.0541043083900226,188.8779286357258,63.61319525526388,176.81124987006817,3,3
369,383,15,3_M_intensity_x-loud_pitch_high_rate_medium.wav,6,4.0,4.0,4.0,2.8,3.4,4.8,3.4,3.6,4.4,3,87.72,9,M,x-loud,high,medium,1,1,1,0,0,1,0,1,1,0.2333226340072976,0.2929473096369378,0.2589197005959101,2.8,-0.100310801,1.1796888583886425,-0.160155896,-0.172591171,0.6885533107753952,494,2.975736961451247,119.72913550755058,66.29961907548157,181.46765221367065,3,3
370,384,15,4_F_intensity_x-loud_pitch_medium_rate_slow.wav,7,4.0,4.0,4.0,3.8,3.4,3.6,3.8,4.2,3.8,4,84.68,12,F,x-loud,medium,slow,1,1,1,1,0,1,1,1,1,0.3990050787582793,0.3034755322834891,0.3631002079131293,3.8,-0.100310801,-0.056225598,0.2354501056200923,0.6102200798554608,0.1652972073439006,364,3.524308390022676,157.1364687451191,71.48014742182744,204.2954021953134,4,4
371,385,15,4_M_intensity_x-loud_pitch_high_rate_medium.wav,8,4.0,4.4,4.2,3.8,4.0,3.4,3.6,3.8,4.2,4,84.68,12,M,x-loud,high,medium,1,1,1,1,1,0,1,1,1,0.3185443762255502,0.6648335059909047,0.5163473767947789,3.8,0.3886972745017417,-0.300241274,0.0170314965377888,0.131269598,0.5862798566809564,410,2.688390022675737,123.6647935910999,72.32469330256625,267.8182830344641,4,4
372,386,15,5_F_intensity_x-soft_pitch_medium_rate_medium.wav,9,4.0,3.8,4.2,2.6,4.0,4.2,2.6,3.8,4.4,5,84.68,12,F,x-soft,medium,medium,1,1,1,0,1,1,0,1,1,0.2826395053804004,0.0355196334380689,0.4907503102061665,2.6,0.2826395053804004,0.5297593773227318,-1.116829924,0.059239438,0.7122731155598855,570,3.1063492063492064,152.66191723980165,59.92422008478629,231.78334184977004,5,5
373,387,15,5_M_intensity_medium_pitch_medium_rate_slow.wav,10,4.4,3.6,4.4,3.0,4.2,4.4,3.0,4.2,3.6,5,84.68,12,M,medium,medium,slow,1,1,1,0,1,1,0,1,1,0.724458182,-0.172591171,0.724458182,3.0,0.5503749858358067,0.7141503773640077,-0.752367754,0.480442505949629,-0.126378496,217,3.654920634920635,97.96488836425996,64.73848338100278,196.99470164162253,5,5
374,388,15,6_F_intensity_medium_pitch_high_rate_slow.wav,11,3.2,3.4,2.8,2.6,3.2,2.8,3.8,3.6,2.6,6,31.55,6,F,medium,high,slow,0,0,0,0,0,0,1,1,0,-0.323710869,-0.185532544,-0.744693518,2.6,-0.227960904,-0.672883776,0.3805169418579991,0.2394548390370091,-0.942496519,456,2.845124716553288,198.41965616670672,67.22816591,126.5322388,6,6
375,390,15,7_F_intensity_medium_pitch_medium_rate_fast.wav,13,3.8,4.0,3.6,3.6,3.2,3.2,3.8,3.8,3.6,7,104.64,9,F,medium,medium,fast,1,1,1,1,0,0,1,1,1,0.1652972073439006,0.3290725988721016,-0.104315535,3.6,-0.414479375,-0.523641341,0.1446815988308259,0.1787092078718536,-0.068410664,4,1.6434920634920636,155.67786037508955,66.46831062171931,328.5686691133861,7,7
376,391,15,7_M_intensity_medium_pitch_high_rate_medium.wav,14,4.0,4.2,4.2,3.4,3.6,3.8,3.4,3.2,4.2,7,104.64,9,M,medium,high,medium,1,1,1,0,1,1,0,0,1,0.2929473096369378,0.4311256345765263,0.4907503102061665,3.4,0.1078000033270552,0.2249218829735407,-0.24039618,-0.55766895,0.560903208,525,1.9308390022675737,122.33211760567042,66.01078847962454,279.6711685261304,7,7
377,392,15,7_F_intensity_medium_pitch_high_rate_slow.wav,15,3.8,3.8,3.8,3.2,4.2,3.8,3.0,3.8,4.4,7,104.64,9,F,medium,high,slow,1,1,1,0,1,1,0,1,1,0.0252118291815315,0.059239438,-0.010693042,3.2,0.6102200798554608,0.074528701,-0.625694377,0.1652972073439006,0.7378701821484979,6,2.505532879818594,193.4989502150813,65.78577651478876,215.52301482433435,7,7
378,393,15,8_M_intensity_x-soft_pitch_low_rate_slow.wav,16,3.8,4.0,3.8,3.4,3.8,4.4,3.0,3.8,4.4,8,87.72,9,M,x-soft,low,slow,1,1,1,0,1,1,0,1,1,0.084836505,0.1974177631621478,0.074528701,3.4,0.074528701,0.7378701821484979,-0.576377505,0.0252118291815315,0.6885533107753952,685,3.263083900226757,130.78928120907528,58.39652863,165.48762352156328,8,8
379,394,15,9_F_intensity_x-soft_pitch_high_rate_fast.wav,17,3.8,4.0,4.2,3.0,3.8,3.4,3.4,3.8,4.0,9,109.04,13,F,x-soft,high,fast,1,1,1,0,1,0,0,1,1,0.0355196334380689,0.19929502496627,0.4907503102061665,3.0,0.048931634,-0.395991239,-0.191079308,0.0252118291815315,0.2929473096369378,604,2.3226757369614512,198.5710935192498,57.77338308627685,335.8195841062189,9,9
380,395,15,10_F_intensity_x-loud_pitch_medium_rate_medium.wav,18,4.0,4.0,3.6,3.2,3.4,3.6,3.2,3.6,3.8,10,50.5,4,F,x-loud,medium,medium,1,1,1,0,0,1,0,1,1,0.3185443762255502,0.2333226340072976,-0.174468433,3.2,-0.216676375,-0.208496042,-0.3682667,-0.099554495,-0.010693042,765,1.5128798185941044,155.22570025745108,69.50163610545249,158.6378488563806,10,10
381,396,15,6_M_intensity_x-soft_pitch_high_rate_fast.wav,19,3.0,4.0,3.4,3.4,3.4,2.8,3.2,3.2,3.0,6,31.55,6,M,x-soft,high,fast,0,1,0,0,0,0,0,0,0,-0.531821673,0.4095333014048307,-0.206368571,3.4,-0.206368571,-0.778941545,-0.497823856,-0.334018673,-0.581138545,282,1.7479818594104308,121.96957863883692,65.33608072996574,205.9517941,6,6
382,397,15,7_F_intensity_x-soft_pitch_low_rate_fast.wav,20,4.0,3.6,3.8,3.4,4.0,4.2,4.0,3.0,4.0,7,104.64,9,F,x-soft,low,fast,1,1,1,0,1,1,1,0,1,0.2826395053804004,-0.198188238,0.013026763120872,3.4,0.352792404,0.6205278841119981,0.352792404,-0.837809915,0.2211375679466381,10,1.565124716553288,125.1210633618908,60.89546960142648,345.0204282692475,7,7
383,398,15,6_M_intensity_x-loud_pitch_medium_rate_slow.wav,21,3.2,3.4,3.8,2.8,3.0,3.8,3.2,3.2,3.6,6,31.55,6,M,x-loud,medium,slow,0,0,1,0,0,1,0,0,1,-0.192056033,-0.079474775,0.3908247461145365,2.8,-0.48538858,0.3056030038962839,-0.204241099,-0.181748229,0.1542330968187566,284,2.636145124716553,101.06967324849438,72.43703812948603,136.56304299206911,6,6
384,399,15,6_F_intensity_medium_pitch_high_rate_medium.wav,22,3.2,3.6,3.0,3.4,3.0,2.6,3.0,3.2,3.0,6,31.55,6,F,medium,high,medium,0,1,0,0,0,0,0,0,0,-0.2176531,0.2016727063877371,-0.510985647,3.4,-0.48538858,-0.930311453,-0.471976579,-0.204241099,-0.451360971,446,2.348798185941043,199.1979241244963,67.68306276887364,153.26987314398255,6,6
385,400,15,6_F_intensity_medium_pitch_low_rate_fast.wav,23,2.8,3.2,3.0,3.2,3.0,2.6,2.8,2.6,2.8,6,31.55,6,F,medium,low,fast,0,0,0,0,0,0,0,0,0,-0.659471776,-0.261988513,-0.43794897,3.2,-0.471976579,-0.833554972,-0.66977958,-0.963112127,-0.685068842,450,1.8002267573696145,128.8097587047721,66.1739238,199.97480791031617,6,6
386,401,15,5_M_intensity_medium_pitch_medium_rate_medium.wav,24,3.8,4.4,4.2,3.0,3.8,4.2,3.2,4.0,4.4,5,84.68,12,M,medium,medium,medium,1,1,1,0,1,1,0,1,1,0.084836505,0.6648335059909047,0.5163473767947789,3.0,0.074528701,0.4567227011651388,-0.393863767,0.3422641810100405,0.6648335059909047,215,3.1063492063492064,97.13465429,64.30895408,231.78334184977004,5,5
